,year,state,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1592,2011,Hawaii,Sophia,Olivia,Chloe,Emma,Isabella
1593,2011,Idaho,Emma,Sophia,Olivia,Ava,Emily
1594,2011,Illinois,Sophia,Olivia,Isabella,Emma,Emily
1595,2011,Indiana,Emma,Olivia,Ava,Sophia,Isabella
1596,2011,Iowa,Emma,Olivia,Sophia,Ava,Addison
1597,2011,Kansas,Sophia,Emma,Olivia,Isabella,Ava
1598,2011,Kentucky,Emma,Isabella,Sophia,Olivia,Addison
1599,2011,Louisiana,Ava,Emma,Isabella,Sophia,Olivia
1600,2011,Maine,Emma,Sophia,Isabella,Olivia,Ava
1601,2011,Maryland,Sophia,Olivia,Isabella,Madison,Ava
1602,2011,Massachusetts,Sophia,Olivia,Isabella,Emma,Ava
1603,2011,Michigan,Olivia,Sophia,Emma,Isabella,Ava
1604,2011,Minnesota,Olivia,Sophia,Emma,Ava,Isabella
1605,2011,Mississippi,Madison,Emma,Ava,Olivia,Addison
1606,2011,Missouri,Emma,Sophia,Olivia,Ava,Isabella
1607,2011,Montana,Emma,Olivia,Madison,Ava,Harper
1608,2011,Nebraska,Emma,Sophia,Ava,Olivia,Ella
1609,2011,Nevada,Sophia,Isabella,Olivia,Emily,Emma
1610,2011,New Hampshire,Sophia,Olivia,Emma,Ava,Abigail
1611,2011,New Jersey,Sophia,Isabella,Olivia,Ava,Emily
1612,2011,New Mexico,Sophia,Isabella,Mia,Nevaeh,Emma
1613,2011,New York,Sophia,Isabella,Olivia,Emma,Ava
1614,2011,North Carolina,Emma,Ava,Olivia,Isabella,Sophia
1615,2011,North Dakota,Emma,Ava,Sophia,Olivia,Harper
1616,2011,Ohio,Emma,Sophia,Ava,Olivia,Isabella
1617,2011,Oklahoma,Emma,Sophia,Isabella,Olivia,Ava
1618,2011,Oregon,Sophia,Emma,Olivia,Ava,Isabella
1619,2011,Pennsylvania,Sophia,Emma,Ava,Olivia,Isabella
1620,2011,Rhode Island,Sophia,Olivia,Isabella,Emma,Ava
1621,2011,South Carolina,Madison,Emma,Isabella,Olivia,Ava
1622,2011,South Dakota,Ava,Emma,Olivia,Sophia,Brooklyn
1623,2011,Tennessee,Emma,Isabella,Ava,Olivia,Madison
1624,2011,Texas,Sophia,Isabella,Emma,Mia,Emily
1625,2011,Utah,Olivia,Sophia,Emma,Lily,Abigail
1626,2011,Vermont,Emma,Olivia,Sophia,Ava,Isabella
1627,2011,Virginia,Sophia,Emma,Olivia,Isabella,Abigail
1628,2011,Washington,Sophia,Olivia,Emma,Emily,Isabella
1629,2011,West Virginia,Isabella,Emma,Madison,Sophia,Addison
1630,2011,Wisconsin,Sophia,Emma,Ava,Olivia,Isabella
1631,2011,Wyoming,Emma,Olivia,Addison,Sophia,Isabella
1632,2012,Alabama,Emma,Ava,Olivia,Isabella,Madison
1633,2012,Alaska,Emma,Sophia,Olivia,Abigail,Ava
1634,2012,Arizona,Sophia,Isabella,Emma,Mia,Olivia
1635,2012,Arkansas,Emma,Sophia,Ava,Isabella,Olivia
1636,2012,California,Sophia,Isabella,Emma,Emily,Mia
1637,2012,Colorado,Emma,Sophia,Olivia,Isabella,Ava
1638,2012,Connecticut,Emma,Olivia,Isabella,Sophia,Ava
1639,2012,Delaware,Sophia,Isabella,Emma,Olivia,Ava
1640,2012,Dist. of Columbia,Sophia,Emma,Olivia,Charlotte,Genesis
1641,2012,Florida,Isabella,Sophia,Emma,Olivia,Mia
1642,2012,Georgia,Emma,Ava,Isabella,Madison,Olivia
1643,2012,Hawaii,Sophia,Emma,Isabella,Ava,Mia
1644,2012,Idaho,Olivia,Sophia,Emma,Ava,Abigail
1645,2012,Illinois,Sophia,Olivia,Isabella,Emma,Ava
1646,2012,Indiana,Emma,Sophia,Olivia,Ava,Isabella
1647,2012,Iowa,Emma,Sophia,Olivia,Harper,Ava
1648,2012,Kansas,Emma,Sophia,Olivia,Isabella,Ava
1649,2012,Kentucky,Emma,Isabella,Sophia,Ava,Abigail
1650,2012,Louisiana,Emma,Ava,Isabella,Olivia,Chloe
1651,2012,Maine,Emma,Sophia,Abigail,Ava,Olivia
1652,2012,Maryland,Sophia,Emma,Ava,Olivia,Isabella
1653,2012,Massachusetts,Emma,Sophia,Olivia,Isabella,Ava
1654,2012,Michigan,Emma,Sophia,Ava,Olivia,Isabella
1655,2012,Minnesota,Olivia,Emma,Sophia,Ava,Avery
1656,2012,Mississippi,Emma,Madison,Ava,Olivia,Chloe
1657,2012,Missouri,Emma,Sophia,Olivia,Ava,Isabella
1658,2012,Montana,Emma,Olivia,Ava,Sophia,Harper
1659,2012,Nebraska,Emma,Olivia,Sophia,Harper,Ava
1660,2012,Nevada,Sophia,Isabella,Emma,Olivia,Mia
1661,2012,New Hampshire,Emma,Sophia,Olivia,Isabella,Ava
1662,2012,New Jersey,Sophia,Isabella,Emma,Olivia,Ava
1663,2012,New Mexico,Sophia,Isabella,Emma,Mia,Nevaeh
1664,2012,New York,Sophia,Isabella,Emma,Olivia,Ava
1665,2012,North Carolina,Emma,Sophia,Ava,Olivia,Isabella
1666,2012,North Dakota,Emma,Olivia,Sophia,Harper,Ava
1667,2012,Ohio,Sophia,Emma,Ava,Olivia,Isabella
1668,2012,Oklahoma,Emma,Sophia,Isabella,Olivia,Abigail
1669,2012,Oregon,Emma,Sophia,Olivia,Isabella,Abigail
1670,2012,Pennsylvania,Emma,Sophia,Ava,Olivia,Isabella
1671,2012,Rhode Island,Sophia,Ava,Emma,Isabella,Olivia
1672,2012,South Carolina,Emma,Madison,Olivia,Ava,Isabella
1673,2012,South Dakota,Emma,Harper,Sophia,Olivia,Ava
1674,2012,Tennessee,Emma,Olivia,Ava,Isabella,Sophia
1675,2012,Texas,Sophia,Isabella,Emma,Mia,Emily
1676,2012,Utah,Emma,Olivia,Sophia,Lily,Ava
1677,2012,Vermont,Ava,Olivia,Emma,Sophia,Ella
1678,2012,Virginia,Emma,Sophia,Olivia,Abigail,Isabella
1679,2012,Washington,Sophia,Emma,Olivia,Isabella,Ava
1680,2012,West Virginia,Emma,Sophia,Isabella,Ava,Olivia
1681,2012,Wisconsin,Emma,Sophia,Olivia,Ava,Isabella
1682,2012,Wyoming,Emma,Sophia,Madison,Elizabeth,Olivia
1683,2013,Alabama,Emma,Ava,Olivia,Madison,Isabella
1684,2013,Alaska,Emma,Sophia,Abigail,Isabella,Olivia
1685,2013,Arizona,Sophia,Isabella,Emma,Mia,Olivia
1686,2013,Arkansas,Emma,Olivia,Ava,Isabella,Sophia
1687,2013,California,Sophia,Isabella,Mia,Emma,Emily
1688,2013,Colorado,Olivia,Emma,Sophia,Isabella,Ava
1689,2013,Connecticut,Olivia,Isabella,Emma,Sophia,Ava
1690,2013,Delaware,Ava,Olivia,Emma,Emily,Sophia
1691,2013,Dist. of Columbia,Charlotte,Sofia,Olivia,Genesis,Emma
1692,2013,Florida,Isabella,Sophia,Emma,Olivia,Mia
1693,2013,Georgia,Emma,Olivia,Ava,Madison,Isabella
1694,2013,Hawaii,Olivia,Sophia,Ava,Emma,Mia
1695,2013,Idaho,Emma,Olivia,Sophia,Ava,Harper
1696,2013,Illinois,Olivia,Sophia,Emma,Isabella,Emily
1697,2013,Indiana,Sophia,Emma,Olivia,Ava,Isabella
1698,2013,Iowa,Emma,Harper,Sophia,Olivia,Ava
1699,2013,Kansas,Emma,Olivia,Ava,Sophia,Harper
1700,2013,Kentucky,Emma,Sophia,Ava,Isabella,Olivia
1701,2013,Louisiana,Ava,Emma,Olivia,Sophia,Aubrey
1702,2013,Maine,Sophia,Emma,Olivia,Isabella,Charlotte
1703,2013,Maryland,Sophia,Olivia,Ava,Emma,Abigail
1704,2013,Massachusetts,Emma,Olivia,Sophia,Isabella,Ava
1705,2013,Michigan,Emma,Sophia,Ava,Olivia,Isabella
1706,2013,Minnesota,Olivia,Emma,Sophia,Ava,Charlotte
1707,2013,Mississippi,Ava,Emma,Madison,Aubrey,Chloe
1708,2013,Missouri,Emma,Olivia,Ava,Sophia,Harper
1709,2013,Montana,Emma,Olivia,Harper,Ava,Sophia
1710,2013,Nebraska,Emma,Olivia,Sophia,Harper,Charlotte
1711,2013,Nevada,Sophia,Isabella,Emma,Mia,Olivia
1712,2013,New Hampshire,Emma,Olivia,Sophia,Charlotte,Ava
1713,2013,New Jersey,Isabella,Sophia,Olivia,Emma,Ava
1714,2013,New Mexico,Sophia,Isabella,Emma,Mia,Olivia
1715,2013,New York,Sophia,Isabella,Olivia,Emma,Mia
1716,2013,North Carolina,Emma,Ava,Sophia,Olivia,Isabella
1717,2013,North Dakota,Emma,Olivia,Harper,Sophia,Ava
1718,2013,Ohio,Emma,Sophia,Ava,Olivia,Isabella
1719,2013,Oklahoma,Emma,Sophia,Olivia,Ava,Avery
1720,2013,Oregon,Emma,Olivia,Sophia,Abigail,Ava
1721,2013,Pennsylvania,Emma,Sophia,Ava,Olivia,Isabella
1722,2013,Rhode Island,Sophia,Isabella,Emma,Olivia,Mia
1723,2013,South Carolina,Emma,Olivia,Madison,Ava,Sophia
1724,2013,South Dakota,Emma,Harper,Olivia,Sophia,Ava
1725,2013,Tennessee,Emma,Ava,Olivia,Sophia,Isabella
1726,2013,Texas,Sophia,Emma,Isabella,Mia,Olivia
1727,2013,Utah,Olivia,Emma,Abigail,Ava,Elizabeth
1728,2013,Vermont,Olivia,Sophia,Emma,Avery,Ava
1729,2013,Virginia,Emma,Olivia,Sophia,Ava,Abigail
1730,2013,Washington,Emma,Olivia,Sophia,Isabella,Abigail
1731,2013,West Virginia,Emma,Olivia,Sophia,Isabella,Abigail
1732,2013,Wisconsin,Emma,Olivia,Ava,Sophia,Evelyn
1733,2013,Wyoming,Sophia,Emma,Harper,Olivia,Paisley
1734,2014,Alabama,Ava,Emma,Olivia,Isabella,Elizabeth
1735,2014,Alaska,Emma,Olivia,Sophia,Aurora,Abigail
1736,2014,Arizona,Sophia,Emma,Mia,Isabella,Olivia
1737,2014,Arkansas,Emma,Olivia,Ava,Harper,Isabella
1738,2014,California,Sophia,Isabella,Emma,Mia,Olivia
1739,2014,Colorado,Olivia,Emma,Sophia,Isabella,Evelyn
1740,2014,Connecticut,Olivia,Emma,Sophia,Isabella,Ava
1741,2014,Delaware,Sophia,Ava,Emma,Olivia,Isabella
1742,2014,Dist. of Columbia,Elizabeth,Olivia,Ava,Emma,Zoe
1743,2014,Florida,Isabella,Sophia,Emma,Olivia,Mia
1744,2014,Georgia,Olivia,Ava,Emma,Madison,Isabella
1745,2014,Hawaii,Emma,Mia,Sophia,Aria,Ava
1746,2014,Idaho,Emma,Olivia,Charlotte,Abigail,Harper
1747,2014,Illinois,Olivia,Emma,Sophia,Isabella,Ava
1748,2014,Indiana,Emma,Olivia,Ava,Sophia,Isabella
1749,2014,Iowa,Emma,Olivia,Harper,Ava,Sophia
1750,2014,Kansas,Olivia,Emma,Harper,Ava,Sophia
1751,2014,Kentucky,Emma,Ava,Olivia,Sophia,Isabella
1752,2014,Louisiana,Emma,Ava,Olivia,Sophia,Aubrey
1753,2014,Maine,Emma,Olivia,Charlotte,Isabella,Lillian
1754,2014,Maryland,Olivia,Ava,Emma,Sophia,Abigail
1755,2014,Massachusetts,Emma,Olivia,Isabella,Sophia,Ava
1756,2014,Michigan,Olivia,Emma,Ava,Sophia,Isabella
1757,2014,Minnesota,Olivia,Emma,Evelyn,Ava,Charlotte
1758,2014,Mississippi,Ava,Emma,Olivia,Madison,Aubrey
1759,2014,Missouri,Emma,Olivia,Ava,Sophia,Harper
1760,2014,Montana,Emma,Harper,Sophia,Ava,Isabella
1761,2014,Nebraska,Olivia,Emma,Harper,Ava,Sophia
1762,2014,Nevada,Sophia,Emma,Isabella,Mia,Olivia
1763,2014,New Hampshire,Olivia,Charlotte,Sophia,Ava,Emma
1764,2014,New Jersey,Sophia,Emma,Olivia,Isabella,Mia
1765,2014,New Mexico,Mia,Sophia,Isabella,Emma,Olivia
1766,2014,New York,Sophia,Olivia,Emma,Isabella,Mia
1767,2014,North Carolina,Ava,Emma,Olivia,Isabella,Sophia
1768,2014,North Dakota,Harper,Emma,Olivia,Ava,Avery
1769,2014,Ohio,Emma,Olivia,Ava,Sophia,Isabella
1770,2014,Oklahoma,Emma,Olivia,Harper,Isabella,Sophia
1771,2014,Oregon,Emma,Olivia,Sophia,Abigail,Isabella
1772,2014,Pennsylvania,Emma,Olivia,Ava,Sophia,Isabella
1773,2014,Rhode Island,Olivia,Ava,Emma,Sophia,Isabella
1774,2014,South Carolina,Emma,Ava,Olivia,Madison,Isabella
1775,2014,South Dakota,Harper,Ava,Olivia,Emma,Sophia
1776,2014,Tennessee,Emma,Olivia,Ava,Sophia,Isabella
1777,2014,Texas,Emma,Sophia,Isabella,Mia,Olivia
1778,2014,Utah,Olivia,Emma,Lucy,Charlotte,Harper
1779,2014,Vermont,Olivia,Emma,Sophia,Ava,Abigail
1780,2014,Virginia,Emma,Olivia,Ava,Sophia,Abigail
1781,2014,Washington,Olivia,Emma,Sophia,Ava,Emily
1782,2014,West Virginia,Sophia,Emma,Olivia,Ava,Isabella
1783,2014,Wisconsin,Olivia,Emma,Ava,Evelyn,Sophia
1784,2014,Wyoming,Olivia,Emma,Brooklyn,Abigail,Elizabeth
1785,2015,Alabama,Ava,Emma,Olivia,Harper,Elizabeth
1786,2015,Alaska,Olivia,Emma,Aurora,Ava,Amelia
1787,2015,Arizona,Sophia,Mia,Emma,Olivia,Isabella
1788,2015,Arkansas,Emma,Olivia,Ava,Isabella,Harper
1789,2015,California,Sophia,Mia,Emma,Olivia,Isabella
1790,2015,Colorado,Emma,Olivia,Mia,Evelyn,Sophia
1791,2015,Connecticut,Sophia,Emma,Olivia,Isabella,Ava
1792,2015,Delaware,Ava,Olivia,Sophia,Abigail,Emma
1793,2015,Dist. of Columbia,Genesis,Ava,Charlotte,Sofia,Emma
1794,2015,Florida,Isabella,Emma,Sophia,Olivia,Mia
1795,2015,Georgia,Ava,Olivia,Emma,Madison,Isabella
1796,2015,Hawaii,Mia,Emma,Olivia,Aria,Ava
1797,2015,Idaho,Olivia,Emma,Evelyn,Ava,Harper
1798,2015,Illinois,Olivia,Emma,Sophia,Mia,Isabella
1799,2015,Indiana,Emma,Olivia,Ava,Harper,Sophia
1800,2015,Iowa,Emma,Olivia,Harper,Evelyn,Sophia
1801,2015,Kansas,Emma,Olivia,Ava,Harper,Sophia
1802,2015,Kentucky,Emma,Olivia,Ava,Harper,Isabella
1803,2015,Louisiana,Ava,Emma,Olivia,Isabella,Madison
1804,2015,Maine,Emma,Olivia,Amelia,Abigail,Harper
1805,2015,Maryland,Olivia,Sophia,Ava,Emma,Charlotte
1806,2015,Massachusetts,Olivia,Emma,Sophia,Isabella,Charlotte
1807,2015,Michigan,Olivia,Ava,Emma,Sophia,Charlotte
1808,2015,Minnesota,Olivia,Emma,Evelyn,Ava,Nora
1809,2015,Mississippi,Ava,Emma,Olivia,Madison,Brooklyn
1810,2015,Missouri,Emma,Olivia,Ava,Harper,Charlotte
1811,2015,Montana,Emma,Olivia,Harper,Ava,Aurora
1812,2015,Nebraska,Olivia,Emma,Harper,Charlotte,Ava
1813,2015,Nevada,Sophia,Olivia,Mia,Emma,Isabella
1814,2015,New Hampshire,Olivia,Charlotte,Emma,Sophia,Ava
1815,2015,New Jersey,Emma,Isabella,Sophia,Olivia,Mia
1816,2015,New Mexico,Mia,Sophia,Isabella,Ava,Olivia
1817,2015,New York,Olivia,Emma,Sophia,Isabella,Mia
1818,2015,North Carolina,Ava,Emma,Olivia,Isabella,Sophia
1819,2015,North Dakota,Ava,Emma,Olivia,Harper,Avery
1820,2015,Ohio,Emma,Ava,Olivia,Sophia,Harper
1821,2015,Oklahoma,Emma,Olivia,Ava,Isabella,Sophia
1822,2015,Oregon,Emma,Olivia,Sophia,Abigail,Charlotte
1823,2015,Pennsylvania,Olivia,Emma,Ava,Sophia,Isabella
1824,2015,Rhode Island,Olivia,Emma,Sophia,Ava,Isabella
1825,2015,South Carolina,Ava,Olivia,Emma,Madison,Elizabeth
1826,2015,South Dakota,Harper,Emma,Olivia,Ava,Evelyn
1827,2015,Tennessee,Emma,Ava,Olivia,Harper,Isabella
1828,2015,Texas,Emma,Sophia,Mia,Isabella,Olivia
1829,2015,Utah,Emma,Olivia,Charlotte,Evelyn,Harper
1830,2015,Vermont,Emma,Ava,Harper,Charlotte,Isabella
1831,2015,Virginia,Emma,Olivia,Ava,Charlotte,Sophia
1832,2015,Washington,Olivia,Emma,Sophia,Ava,Evelyn
1833,2015,West Virginia,Emma,Ava,Olivia,Harper,Sophia
1834,2015,Wisconsin,Emma,Olivia,Ava,Evelyn,Harper
1835,2015,Wyoming,Emma,Harper,Olivia,Amelia,Ava
1836,2016,Alabama,Ava,Emma,Olivia,Elizabeth,Harper
1837,2016,Alaska,Emma,Olivia,Amelia,Charlotte,Aurora
1838,2016,Arizona,Emma,Sophia,Mia,Olivia,Isabella
1839,2016,Arkansas,Ava,Emma,Olivia,Abigail,Harper
1840,2016,California,Mia,Sophia,Emma,Olivia,Isabella
1841,2016,Colorado,Olivia,Emma,Charlotte,Isabella,Sophia
1842,2016,Connecticut,Olivia,Charlotte,Mia,Ava,Isabella
1843,2016,Delaware,Olivia,Ava,Emma,Charlotte,Sophia
1844,2016,Dist. of Columbia,Ava,Sofia,Charlotte,Olivia,Emma
1845,2016,Florida,Isabella,Olivia,Emma,Sophia,Mia
1846,2016,Georgia,Ava,Olivia,Emma,Isabella,Madison
1847,2016,Hawaii,Olivia,Mia,Emma,Isabella,Ava
1848,2016,Idaho,Emma,Olivia,Harper,Abigail,Charlotte
1849,2016,Illinois,Olivia,Emma,Sophia,Ava,Mia
1850,2016,Indiana,Emma,Olivia,Ava,Charlotte,Harper
1851,2016,Iowa,Olivia,Emma,Harper,Evelyn,Charlotte
1852,2016,Kansas,Emma,Olivia,Charlotte,Sophia,Ava
1853,2016,Kentucky,Emma,Ava,Olivia,Harper,Sophia
1854,2016,Louisiana,Ava,Olivia,Emma,Amelia,Harper
1855,2016,Maine,Emma,Charlotte,Olivia,Sophia,Harper
1856,2016,Maryland,Ava,Olivia,Emma,Charlotte,Sophia
1857,2016,Massachusetts,Olivia,Emma,Charlotte,Sophia,Isabella
1858,2016,Michigan,Ava,Olivia,Emma,Charlotte,Sophia
1859,2016,Minnesota,Evelyn,Olivia,Emma,Charlotte,Harper
1860,2016,Mississippi,Ava,Olivia,Emma,Harper,Brooklyn
1861,2016,Missouri,Olivia,Emma,Charlotte,Harper,Ava
1862,2016,Montana,Harper,Olivia,Emma,Madison,Ava
1863,2016,Nebraska,Emma,Harper,Ava,Olivia,Charlotte
1864,2016,Nevada,Mia,Sophia,Olivia,Emma,Isabella
1865,2016,New Hampshire,Charlotte,Emma,Olivia,Harper,Amelia
1866,2016,New Jersey,Mia,Olivia,Emma,Sophia,Isabella
1867,2016,New Mexico,Mia,Sophia,Olivia,Emma,Isabella
1868,2016,New York,Olivia,Emma,Sophia,Isabella,Ava
1869,2016,North Carolina,Ava,Emma,Olivia,Charlotte,Harper
1870,2016,North Dakota,Olivia,Harper,Emma,Evelyn,Amelia
1871,2016,Ohio,Emma,Ava,Olivia,Charlotte,Harper
1872,2016,Oklahoma,Emma,Olivia,Ava,Sophia,Abigail
1873,2016,Oregon,Olivia,Emma,Sophia,Evelyn,Charlotte
1874,2016,Pennsylvania,Emma,Olivia,Ava,Charlotte,Sophia
1875,2016,Rhode Island,Olivia,Isabella,Charlotte,Emma,Ava
1876,2016,South Carolina,Ava,Emma,Olivia,Charlotte,Madison
1877,2016,South Dakota,Emma,Harper,Olivia,Ava,Charlotte
1878,2016,Tennessee,Emma,Ava,Olivia,Harper,Isabella
1879,2016,Texas,Emma,Mia,Sophia,Olivia,Isabella
1880,2016,Utah,Olivia,Emma,Charlotte,Evelyn,Harper
1881,2016,Vermont,Harper,Charlotte,Emma,Olivia,Evelyn
1882,2016,Virginia,Olivia,Emma,Ava,Charlotte,Abigail
1883,2016,Washington,Emma,Olivia,Sophia,Evelyn,Ava
1884,2016,West Virginia,Harper,Olivia,Ava,Emma,Isabella
1885,2016,Wisconsin,Olivia,Emma,Ava,Harper,Charlotte
1886,2016,Wyoming,Emma,Olivia,Harper,Ava,Elizabeth
1887,2017,Alabama,Ava,Olivia,Emma,Harper,Amelia
1888,2017,Alaska,Emma,Olivia,Aurora,Isabella,Sophia
1889,2017,Arizona,Emma,Isabella,Olivia,Mia,Sophia
1890,2017,Arkansas,Emma,Olivia,Ava,Harper,Isabella
1891,2017,California,Emma,Mia,Olivia,Sophia,Isabella
1892,2017,Colorado,Emma,Olivia,Charlotte,Evelyn,Isabella
1893,2017,Connecticut,Olivia,Emma,Ava,Mia,Sophia
1894,2017,Delaware,Ava,Olivia,Charlotte,Isabella,Emma
1895,2017,Dist. of Columbia,Ava,Olivia,Eleanor,Genesis,Charlotte
1896,2017,Florida,Isabella,Emma,Olivia,Sophia,Ava
1897,2017,Georgia,Ava,Olivia,Emma,Isabella,Charlotte
1898,2017,Hawaii,Emma,Olivia,Aria,Ava,Chloe
1899,2017,Idaho,Emma,Olivia,Charlotte,Evelyn,Harper
1900,2017,Illinois,Olivia,Emma,Ava,Sophia,Isabella
1901,2017,Indiana,Emma,Olivia,Amelia,Charlotte,Harper
1902,2017,Iowa,Harper,Emma,Olivia,Charlotte,Evelyn
1903,2017,Kansas,Emma,Olivia,Ava,Harper,Evelyn
1904,2017,Kentucky,Emma,Ava,Harper,Olivia,Isabella
1905,2017,Louisiana,Olivia,Ava,Emma,Amelia,Harper
1906,2017,Maine,Charlotte,Olivia,Emma,Harper,Amelia
1907,2017,Maryland,Ava,Olivia,Emma,Sophia,Charlotte
1908,2017,Massachusetts,Emma,Olivia,Charlotte,Sophia,Isabella
1909,2017,Michigan,Emma,Ava,Olivia,Charlotte,Amelia
1910,2017,Minnesota,Olivia,Evelyn,Emma,Charlotte,Nora
1911,2017,Mississippi,Ava,Emma,Olivia,Paisley,Isabella
1912,2017,Missouri,Olivia,Ava,Emma,Amelia,Harper
1913,2017,Montana,Olivia,Emma,Harper,Ava,Charlotte
1914,2017,Nebraska,Emma,Olivia,Charlotte,Amelia,Evelyn
1915,2017,Nevada,Emma,Mia,Isabella,Sophia,Olivia
1916,2017,New Hampshire,Charlotte,Evelyn,Emma,Olivia,Amelia
1917,2017,New Jersey,Emma,Olivia,Isabella,Mia,Sophia
1918,2017,New Mexico,Mia,Sophia,Isabella,Olivia,Emma
1919,2017,New York,Olivia,Emma,Sophia,Mia,Ava
1920,2017,North Carolina,Ava,Emma,Olivia,Isabella,Charlotte
1921,2017,North Dakota,Emma,Harper,Olivia,Amelia,Ava
1922,2017,Ohio,Emma,Ava,Olivia,Harper,Charlotte
1923,2017,Oklahoma,Emma,Olivia,Harper,Ava,Isabella
1924,2017,Oregon,Emma,Olivia,Sophia,Charlotte,Evelyn
1925,2017,Pennsylvania,Emma,Olivia,Ava,Charlotte,Sophia
1926,2017,Rhode Island,Charlotte,Emma,Olivia,Sophia,Isabella
1927,2017,South Carolina,Ava,Emma,Olivia,Charlotte,Harper
1928,2017,South Dakota,Emma,Olivia,Harper,Evelyn,Nora
1929,2017,Tennessee,Ava,Olivia,Emma,Amelia,Harper
1930,2017,Texas,Emma,Mia,Isabella,Sophia,Olivia
1931,2017,Utah,Olivia,Emma,Charlotte,Evelyn,Hazel
1932,2017,Vermont,Evelyn,Olivia,Charlotte,Emma,Harper
1933,2017,Virginia,Olivia,Ava,Emma,Charlotte,Isabella
1934,2017,Washington,Olivia,Emma,Evelyn,Ava,Isabella
1935,2017,West Virginia,Emma,Olivia,Harper,Paisley,Amelia
1936,2017,Wisconsin,Olivia,Emma,Evelyn,Charlotte,Ava
1937,2017,Wyoming,Emma,Harper,Ava,Avery,Charlotte
1938,2018,Alabama,Ava,Olivia,Harper,Emma,Amelia
1939,2018,Alaska,Aurora,Amelia,Charlotte,Olivia,Sophia
1940,2018,Arizona,Emma,Olivia,Mia,Isabella,Sophia
1941,2018,Arkansas,Ava,Olivia,Emma,Amelia,Harper
1942,2018,California,Emma,Mia,Olivia,Isabella,Sophia
1943,2018,Colorado,Olivia,Emma,Charlotte,Evelyn,Isabella
1944,2018,Connecticut,Olivia,Emma,Isabella,Charlotte,Ava
1945,2018,Delaware,Ava,Isabella,Charlotte,Olivia,Sophia
1946,2018,Dist. of Columbia,Ava,Olivia,Elizabeth,Emma,Charlotte
1947,2018,Florida,Isabella,Emma,Olivia,Sophia,Mia
1948,2018,Georgia,Ava,Olivia,Emma,Amelia,Isabella
1949,2018,Hawaii,Emma,Isabella,Aria,Mila,Olivia
1950,2018,Idaho,Olivia,Emma,Evelyn,Harper,Charlotte
1951,2018,Illinois,Olivia,Emma,Ava,Isabella,Sophia
1952,2018,Indiana,Emma,Olivia,Amelia,Charlotte,Ava
1953,2018,Iowa,Harper,Evelyn,Emma,Charlotte,Olivia
1954,2018,Kansas,Olivia,Emma,Charlotte,Evelyn,Ava
1955,2018,Kentucky,Emma,Olivia,Ava,Harper,Amelia
1956,2018,Louisiana,Ava,Olivia,Emma,Amelia,Harper
1957,2018,Maine,Charlotte,Amelia,Harper,Emma,Olivia
1958,2018,Maryland,Ava,Olivia,Charlotte,Emma,Sophia
1959,2018,Massachusetts,Emma,Olivia,Sophia,Charlotte,Isabella
1960,2018,Michigan,Olivia,Ava,Emma,Charlotte,Amelia
1961,2018,Minnesota,Evelyn,Olivia,Charlotte,Emma,Harper
1962,2018,Mississippi,Ava,Emma,Olivia,Amelia,Skylar
1963,2018,Missouri,Olivia,Emma,Charlotte,Harper,Ava
1964,2018,Montana,Harper,Olivia,Emma,Charlotte,Abigail
1965,2018,Nebraska,Olivia,Emma,Evelyn,Charlotte,Harper
1966,2018,Nevada,Emma,Isabella,Olivia,Sophia,Ava
1967,2018,New Hampshire,Olivia,Charlotte,Emma,Ava,Harper
1968,2018,New Jersey,Emma,Isabella,Olivia,Mia,Ava
1969,2018,New Mexico,Isabella,Mia,Sophia,Emma,Olivia
1970,2018,New York,Emma,Olivia,Isabella,Sophia,Mia
1971,2018,North Carolina,Ava,Emma,Olivia,Charlotte,Harper
1972,2018,North Dakota,Olivia,Emma,Harper,Charlotte,Amelia
1973,2018,Ohio,Ava,Emma,Olivia,Amelia,Harper
1974,2018,Oklahoma,Emma,Olivia,Ava,Isabella,Harper
1975,2018,Oregon,Emma,Olivia,Evelyn,Amelia,Charlotte
1976,2018,Pennsylvania,Emma,Olivia,Ava,Charlotte,Sophia
1977,2018,Rhode Island,Amelia,Olivia,Emma,Sophia,Isabella
1978,2018,South Carolina,Ava,Olivia,Emma,Charlotte,Harper
1979,2018,South Dakota,Harper,Emma,Olivia,Charlotte,Ava
1980,2018,Tennessee,Emma,Ava,Olivia,Harper,Amelia
1981,2018,Texas,Emma,Isabella,Olivia,Mia,Sophia
1982,2018,Utah,Olivia,Charlotte,Emma,Evelyn,Lucy
1983,2018,Vermont,Harper,Charlotte,Evelyn,Emma,Nora
1984,2018,Virginia,Ava,Olivia,Emma,Charlotte,Sophia
1985,2018,Washington,Olivia,Emma,Evelyn,Amelia,Charlotte
1986,2018,West Virginia,Emma,Olivia,Ava,Harper,Amelia
1987,2018,Wisconsin,Evelyn,Emma,Olivia,Harper,Charlotte
1988,2018,Wyoming,Amelia,Emma,Elizabeth,Harper,Olivia
1989,2019,Alabama,Ava,Olivia,Emma,Amelia,Harper
1990,2019,Alaska,Emma,Evelyn,Amelia,Ava,Olivia
1991,2019,Arizona,Olivia,Emma,Sophia,Isabella,Mia
1992,2019,Arkansas,Olivia,Ava,Emma,Amelia,Harper
1993,2019,California,Olivia,Emma,Mia,Sophia,Camila
